Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"","N51448","KLVK",37.69583639839033,-121.8203079131693,"KLVK",37.69579803698441,-121.82041539934255,1757371551344,1757375507030,3955.686646938324,29.813738443248262,"None","iPad","iPad16,1","18.6.2",0.65,"iOS",30.072333092723245,1.0,3.579221030400103,64.84008500673676,1.0,2.604689496673265,"iOS",""
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.757371551344026E9,37.69583639839033,-121.8203079131693,385.87874056621985,-1.0,0.0,,,26.447413687271798,30.0
1.757371559606679E9,37.69582335482175,-121.82030517106905,385.87865921604845,-1.0,579.0563257226476,,,25.393170551954768,30.0
1.757371565620101E9,37.69581283522264,-121.82030295957338,385.87861541211004,-1.0,0.0,,,24.410350905001035,30.0
1.7573715737202091E9,37.69580412588798,-121.82030112864283,385.87856535046615,-1.0,0.0,,,23.551389461045826,30.0
1.7573715797312331E9,37.69579683129095,-121.8202995951272,385.8785465773497,-1.0,0.0,,,22.747614079902082,30.0
1.757371585740771E9,37.69579061159345,-121.82029828758363,385.8784902580003,-1.0,0.0,,,22.027718132839333,30.0
1.757371591750864E9,37.69578525155909,-121.82029716076381,385.87846522717837,-1.0,0.0,,,21.369352318734208,30.0
1.7573715977579741E9,37.695780584444115,-121.82029617961382,385.8784339386509,-1.0,0.0,,,20.76478448106028,30.0
1.757371603767702E9,37.69577648406122,-121.82029531760577,385.87840265012346,-1.0,0.0,,,20.207320746416922,30.0
1.757371609776192E9,37.69577285325227,-121.82029455431454,385.8784151655344,-1.0,0.0,,,19.98158696376293,30.0
1.7573716157873979E9,37.69576961566606,-121.82029387368898,385.8783901347125,-1.0,0.0,,,19.981579792567892,30.0
1.757371625677047E9,37.69576670727994,-121.82029326226993,385.87836510389053,-1.0,0.0,,,19.992899623149714,30.0
1.7573716363261518E9,37.69576409800313,-121.8202927137315,385.87836510389053,-1.0,0.0,,,19.948144537592874,30.0
1.7573716427814698E9,37.69576171152044,-121.82029221203024,385.87834007306856,-1.0,0.0,,,19.983948185362696,30.0
1.757371650200314E9,37.69575954509806,-121.82029175659146,385.87834007306856,-1.0,0.0,,,19.987717420405936,30.0
1.757371656210674E9,37.695757565295935,-121.82029134038511,385.87830878454116,-1.0,0.0,,,19.981578505249676,30.0
1.757371662220139E9,37.69575574605909,-121.82029095793382,385.87830878454116,-1.0,0.0,,,19.98158347462675,30.0
1.7573716682782788E9,37.695754069601975,-121.82029060549854,385.87830878454116,-1.0,0.0,,,19.98185989003897,30.0
1.7573716742881231E9,37.695752519880166,-121.82029027970641,385.8782774960137,-1.0,0.0,,,19.981584784867444,30.0
1.757371682153603E9,37.69575108185767,-121.82028997739637,385.87829001142467,-1.0,0.0,,,19.98901709821417,30.0
1.757371689898952E9,37.695749745950785,-121.82028969655369,385.87829001142467,-1.0,0.0,,,19.988688458817993,30.0
1.7573716960277538E9,37.69574850144727,-121.82028943492642,385.87827123830823,-1.0,0.0,,,19.98226069827933,30.0
1.757371711034992E9,37.69574849925571,-121.82028943446568,385.87827123830823,-1.0,0.0,,,19.913662187233093,30.0
1.757371723785927E9,37.69574739418546,-121.82028920215095,385.87827123830823,-1.0,0.0,,,19.491293808100462,30.0
1.7573717334669929E9,37.695746252134256,-121.82028896206178,385.87827123830823,-1.0,0.0,,,19.948153828509103,30.0
1.757371739476933E9,37.695745225620605,-121.82028874626168,385.87827123830823,-1.0,0.0,,,19.98158942133092,30.0
1.757371745731533E9,37.69574426399397,-121.82028854410258,385.87827123830823,-1.0,0.0,,,19.98293839233578,30.0
1.757371751738964E9,37.69574335841512,-121.82028835372616,385.8782399497808,-1.0,0.0,,,19.981570848236743,30.0
1.757371757747483E9,37.69574250376767,-121.82028817405683,385.8782399497808,-1.0,0.0,,,19.981568716053715,30.0
1.757371763756736E9,37.69574169598097,-121.82028800423886,385.8782399497808,-1.0,0.0,,,19.981585144919546,30.0
1.7573717734826841E9,37.69574093045825,-121.82028784330592,385.8782399497808,-1.0,0.0,,,19.992666847142317,30.0
1.757371780905262E9,37.69574020593474,-121.82028769099209,385.8782399497808,-1.0,0.0,,,19.987730949002838,30.0
1.757371787042366E9,37.695739518135085,-121.82028754639855,385.8782399497808,-1.0,0.0,,,19.982305708037497,30.0
1.757371793051859E9,37.695738863995345,-121.82028740888121,385.8782086612533,-1.0,0.0,,,19.981585422497865,30.0
1.7573717990627708E9,37.69573824135214,-121.82028727798529,385.8782086612533,-1.0,0.0,,,19.981580681470998,30.0
1.757371805070534E9,37.69573764802731,-121.82028715325286,385.8782086612533,-1.0,0.0,,,19.98157290448181,30.0
1.757371811081122E9,37.695737081996775,-121.82028703425836,385.8782086612533,-1.0,0.0,,,19.981580247083777,30.0
1.75737181802495E9,37.69573654117846,-121.82028692056419,385.8782086612533,-1.0,0.0,,,19.986056351855648,30.0
1.75737182447965E9,37.695736024496654,-121.82028681194413,385.8782086612533,-1.0,0.0,,,19.983945392779656,30.0
1.757371830489605E9,37.69573553005761,-121.82028670800007,385.8782086612533,-1.0,0.0,,,19.981587386932727,30.0
1.7573718365005379E9,37.6957350563317,-121.82028660841046,385.8782086612533,-1.0,0.0,,,19.981580545977675,30.0
