Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"","N12192","KLVK",37.69012451171875,-121.81243133544922,"KLVK",37.68980026245117,-121.8124008178711,1742752993267,1742759324143,6330.875652074814,111.34037455965914,"None","iPad","iPad16,1","18.3.2",0.95,"Sentry",5.333000183105469,1.0,1.8112046668811135,6.0,1.0,1.2783457455957292,"iOS",""
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.742752993267994E9,37.69012451171875,-121.81243133544922,479.0026246719155,-1.0,0.0,,,2.6659998893737793,1.6660000085830688
1.7427529960712008E9,37.69009780883789,-121.81243133544922,481.62730660025477,-1.0,0.0,,,2.3329999446868896,2.0
1.7427529970718021E9,37.69009017944336,-121.81243896484375,480.96784456508317,-1.0,0.0,,,2.3329999446868896,1.6660000085830688
1.742752998071769E9,37.690086364746094,-121.81243896484375,480.3116865984093,-1.0,0.0,,,2.3329999446868896,1.6660000085830688
1.742753000071625E9,37.69008255004883,-121.81243896484375,476.3779427435762,-1.0,0.0,,,2.0,1.6660000085830688
1.742753001072774E9,37.69008255004883,-121.81243896484375,472.76574482755035,-1.0,0.0,,,2.0,1.3329999446868896
1.742753002072043E9,37.69008255004883,-121.81243133544922,470.46916691337,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.7427530030715132E9,37.69008255004883,-121.81243133544922,468.1758430060434,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753004071722E9,37.690086364746094,-121.81243133544922,466.5354230585369,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.7427530050715652E9,37.690086364746094,-121.81243133544922,463.9074871233437,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753006072753E9,37.69007873535156,-121.81243133544922,461.2828051950044,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753007072083E9,37.6900749206543,-121.81243133544922,459.3175853018368,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753008071838E9,37.6900749206543,-121.81243133544922,457.34580733331745,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.7427530090722709E9,37.6900749206543,-121.81243133544922,455.7053873858109,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753010072103E9,37.69007110595703,-121.81243133544922,453.74016749264325,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753011072351E9,37.69007110595703,-121.81243133544922,452.75590551181057,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753013073045E9,37.6900634765625,-121.81243133544922,449.79986556245854,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.7427530140739899E9,37.690059661865234,-121.81243133544922,449.1437075957847,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753015072299E9,37.6900520324707,-121.81243133544922,448.15944561495195,-1.0,0.0,,,1.6660000085830688,1.3329999446868896
1.742753017071896E9,37.69004440307617,-121.81243133544922,445.5380677551105,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.7427530180722861E9,37.690040588378906,-121.81243133544922,444.55380577427775,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.7427530190722299E9,37.69003677368164,-121.81243133544922,443.2381857724323,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753021071972E9,37.69002914428711,-121.81243133544922,441.27296587926463,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753022072067E9,37.69002914428711,-121.81243133544922,440.2887038984319,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.7427530230719008E9,37.690025329589844,-121.81243133544922,438.9763879650842,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.74275302407204E9,37.690025329589844,-121.81243133544922,437.9921259842515,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753025072091E9,37.69002151489258,-121.81243133544922,436.676505982406,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753026071949E9,37.69002151489258,-121.81243133544922,435.36744405591224,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753027072164E9,37.69001770019531,-121.81243133544922,434.37992806822564,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753028072102E9,37.69001770019531,-121.81243133544922,433.0708661417318,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.7427530290726728E9,37.69002151489258,-121.81243133544922,432.73950812071905,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753030072619E9,37.69002151489258,-121.81243133544922,432.41470817505797,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753031071971E9,37.690025329589844,-121.81243133544922,432.0866041608991,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753032072509E9,37.690025329589844,-121.81243133544922,432.0866041608991,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753033275622E9,37.690025329589844,-121.81243133544922,431.0990881732125,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753034271467E9,37.69002914428711,-121.81243133544922,430.44618421339254,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
1.742753036072174E9,37.69002914428711,-121.81243133544922,428.805764265886,-1.0,0.0,,,1.3329999446868896,1.3329999446868896
